table_name,column_name
diseases,StockCode
diseases,SpecCode
diseases,DiseasesRefNo
diseases,DisCode
diseases,C_Code
diseases,Year
diseases,Locality
diseases,Eggs
diseases,Larvae
diseases,Fry
diseases,Juveniles
diseases,Females
diseases,Males
diseases,Wild
diseases,Culture
diseases,Prevalence
diseases,Intensity
diseases,Mortality
diseases,TypeofCulture
diseases,WaterTemp
diseases,Entered
diseases,DateEntered
diseases,Modified
diseases,DateModified
diseases,Expert
diseases,DateChecked
diseases,Remark
diseases,TS
