table_name,column_name
fbusers,UserName
fbusers,FirstName
fbusers,Surname
fbusers,Title
fbusers,Institute
fbusers,Position
fbusers,UserAddress
fbusers,UserAddress2
fbusers,UserType
fbusers,UserTypeOrder
fbusers,Library
fbusers,Museum
fbusers,City
fbusers,MailCountry
fbusers,C_Code
fbusers,StateProvince
fbusers,PostalCode
fbusers,V1_0
fbusers,Payment1_0
fbusers,DateShipped1_0
fbusers,V2_0
fbusers,Payment2_0
fbusers,DateShipped2_0
fbusers,V3_0
fbusers,Payment3_0
fbusers,DateShipped3_0
fbusers,V4_0
fbusers,Payment4_0
fbusers,DateShipped4_0
fbusers,V5_0
fbusers,Payment5_0
fbusers,DateShipped5_0
fbusers,V6_0
fbusers,Payment6_0
fbusers,DateShipped6_0
fbusers,V7_0
fbusers,Payment7_0
fbusers,DateShipped7_0
fbusers,V7_1
fbusers,Payment7_1
fbusers,DateShipped7_1
fbusers,E_Mail
fbusers,WebPage
fbusers,Telephone
fbusers,FAX
fbusers,ContactBy
fbusers,Comment
fbusers,CopiesNum
fbusers,Copies2k
fbusers,Subscriber
fbusers,Collaborator
fbusers,Year
fbusers,Entered
fbusers,DateEntered
fbusers,Modified
fbusers,DateModified
fbusers,TS
